X25n0488_001:0282a06	 自序	 自 序 
X25n0488_001:0307a02	力無畏。能攝持世界。與天帝爭權。但瞋性最重。故次於天人。却能為佛護	力 無 畏 能 攝 持 世 界 與 天 帝 爭 權 但 瞋 性 最 重 故 次 於 天 人 却 能 為 佛 護 
X25n0488_001:0307a03	法。此種有胎卵濕化四生。盡能讀誦。盡始盡終而讀誦之。最上。諸乘之上。	法 此 種 有 胎 卵 濕 化 四 生 盡 能 讀 誦 盡 始 盡 終 而 讀 誦 之 最 上 諸 乘 之 上 
X25n0488_001:0307a04	第一。諸法第一。希有。世界所少。復次以下。正言一念淨信實相。此經隨舉	第 一 諸 法 第 一 希 有 世 界 所 少 復 次 以 下 正 言 一 念 淨 信 實 相 此 經 隨 舉 
X25n0488_001:0307a05	一二義說之。一切天人阿修羅皆供養如佛塔廟。況其人能盡始盡終而	一 二 義 說 之 一 切 天 人 阿 修 羅 皆 供 養 如 佛 塔 廟 況 其 人 能 盡 始 盡 終 而 
X25n0488_001:0307a06	讀誦者。必能成就最上第一希有。則淨信若是豈不宜哉隱然逼出下章	讀 誦 者 必 能 成 就 最 上 第一希有 則 淨 信 若 是 豈 不 宜 哉 隱 然 逼 出 下 章 
X25n0488_001:0307a07	奉持之問矣。若是。猶言如是。即指上言成法受報如是。故此經不惟誦說	奉 持 之 問 矣 若 是 猶 言 如 是 即 指 上 言 成 法 受 報 如 是 故 此 經 不 惟 誦 說 
X25n0488_001:0307a08	當敬。即非誦說之時。而安置所在之處。亦如有佛所在。當以弟子事師之	當 敬 即 非 誦 說 之 時 而 安 置 所 在 之 處 亦 如 有 佛 所 在 當 以 弟 子 事 師 之 
X25n0488_001:0307a09	意尊重焉。此正教人信心之實也。若尊重弟子。言若弟子之尊重本師。倒	意 尊 重 焉 此 正 教 人 信 心 之 實 也 若 尊重弟子 言 若 弟 子 之 尊 重 本 師 倒 
X25n0488_001:0307a10	裝文法如不也世尊一例。釋典極多此種文句。所謂釋教用逆也。舊說謂	裝 文 法 如 不 也 世 尊 一 例 釋 典 極 多 此 種 文 句 所 謂 釋 教 用 逆 也 舊 說 謂 
X25n0488_001:0307a11	如佛之敬高第文殊普賢等。謬甚。供養說法之人。尊重說法之地。兩意實	如 佛 之 敬 高 第 文 殊 普 賢 等 謬 甚 供 養 說 法 之 人 尊 重 說 法 之 地 兩 意 實 
X25n0488_001:0307a12	一貫。	一 貫 
X25n0488_001:0307a13	右說經之一章。言信如來法者。以不取無得為實。應首章心法也。	右 說 經 之 一 章 言 信 如 來 法 者 以 不 取 無 得 為 實 應 首 章 心 法 也 
X25n0488_001:0307a14	愚按經文。本曰我為汝說。又曰聞是言說章句。又曰如我解佛所說義。	愚 按 經 文 本 曰 我 為 汝 說 又 曰 聞 是 言 說 章 句 又 曰 如 我 解 佛 所 說 義 
X25n0488_001:0307a15	又曰不能解我所說。前後不一而足。要見佛之所謂是經。原是崇奉如	又 曰 不 能 解 我 所 說 前 後 不 一 而 足 要 見 佛 之 所 謂 是 經 原 是 崇 奉 如 
X25n0488_001:0307a16	來祖述之意。而非自謂所說也。法不憍上。儒釋一理。今人學佛之心。豈	來 祖 述 之 意 而 非 自 謂 所 說 也 法 不 憍 上 儒 釋 一 理 今 人 學 佛 之 心 豈 
X25n0488_001:0307a17	不曰佛語即經乎。要之佛意原有不同。故前稱是經。而後稱所說。亦如	不 曰 佛 語 即 經 乎 要 之 佛 意 原 有 不 同 故 前 稱 是 經 而 後 稱 所 說 亦 如 
X25n0488_001:0307a18	儒家稱引堯舜詩書之例。茲予於信心問後。別為說經。亦以明佛尊法	儒 家 稱 引 堯 舜 詩 書 之 例 茲 予 於 信 心 問 後 別 為 說 經 亦 以 明 佛 尊 法 
X25n0488_001:0308a01	自謙之心耳。	自 謙 之 心 耳 
X25n0488_001:0308a02	爾時須菩提白佛言。世尊。當何名此經。我等云何奉持。佛告須菩提。是經名	爾 時 須 菩 提 白 佛 言 世 尊 當 何 名 此 經 我 等 云 何 奉 持 佛 告 須 菩 提 是 經 名 
X25n0488_001:0308a03	為金剛般若波羅蜜。以是名字。汝當奉持。所以者何。須菩提。佛說般若波羅	為 金 剛 般 若 波 羅 蜜 以 是 名 字 汝 當 奉 持 所以者何 須 菩 提 佛 說 般 若 波 羅 
X25n0488_001:0308a04	蜜。則非般若波羅蜜。是名般若波羅蜜。須菩提。於意云何。如來有所說法不。	蜜 則 非 般 若 波 羅 蜜 是 名 般 若 波 羅 蜜 須 菩 提 於意云何 如 來 有 所 說 法 不 
X25n0488_001:0308a05	須菩提白佛言。世尊。如來無所說。須菩提。於意云何。三千大千世界所有微	須 菩 提 白 佛 言 世 尊 如 來 無 所 說 須 菩 提 於意云何 三千大千世界 所 有 微 
X25n0488_001:0308a06	塵。是為多不。須菩提言。甚多。世尊。須菩提。諸微塵。如來說非微塵。是名微塵	塵 是 為 多 不 須 菩 提 言 甚 多 世 尊 須 菩 提 諸 微 塵 如 來 說 非 微 塵 是 名 微 塵 
X25n0488_001:0308a07	如來說世界非世界。是名世界。須菩提。於意云何。可以三十二相見如來不。	如 來 說 世 界 非 世 界 是 名 世 界 須 菩 提 於意云何 可 以 三十二相 見 如 來 不 
X25n0488_001:0308a08	不也世尊。不可以三十二相得見如來。何以故。如來說三十二相。即是非相。	不 也 世 尊 不 可 以 三十二相 得 見 如 來 何 以 故 如 來 說 三十二相 即 是 非 相 
X25n0488_001:0308a09	是名三十二相。	是 名 三十二相 
X25n0488_001:0308a10	此一節。言奉持以般若為實也。般若。即上文第一希有之法。葢佛法以智	此 一 節 言 奉 持 以 般 若 為 實 也 般 若 即 上 文 第一希有 之 法 葢 佛 法 以 智 
X25n0488_001:0308a11	慧為根本。道神足經云。般若波羅蜜。是諸佛之母。故又名第一波羅蜜。凡	慧 為 根 本 道 神 足 經 云 般 若 波 羅 蜜 是 諸 佛 之 母 故 又 名 第 一 波 羅 蜜 凡 
X25n0488_001:0308a12	人修行。須先照了本性無物。一切無明識蘊。皆為後起之塵網。然後可以	人 修 行 須 先 照 了 本 性 無 物 一切無明 識 蘊 皆 為 後 起 之 塵 網 然 後 可 以 
X25n0488_001:0308a13	空諸相。積功行。猶大學以致知格物為先事。能致知。然後知止而能得。儒	空 諸 相 積 功 行 猶 大 學 以 致 知 格 物 為 先 事 能 致 知 然 後 知 止 而 能 得 儒 
X25n0488_001:0308a14	有知行。釋有解行。其理一也。般若即解耳。此經專教人以智慧空諸相。而	有 知 行 釋 有 解 行 其 理 一 也 般 若 即 解 耳 此 經 專 教 人 以 智 慧 空 諸 相 而 
X25n0488_001:0308a15	空諸相。即是智慧。若一著意。便屬有相。故又曰則非般若波羅蜜。是名般	空 諸 相 即 是 智 慧 若 一 著 意 便 屬 有 相 故 又 曰 則 非 般 若 波 羅 蜜 是 名 般 
X25n0488_001:0308a16	若波羅蜜。然既已立此名義矣。而又若不必有此名義。恐人疑惑。故下遂	若 波 羅 蜜 然 既 已 立 此 名 義 矣 而 又 若 不 必 有 此 名 義 恐 人 疑 惑 故 下 遂 
X25n0488_001:0308a17	以如來無說證之。而以微塵世界三十二相騐之。要見般若之理如此。則	以 如 來 無 說 證 之 而 以 微 塵 世 界 三十二相 騐 之 要 見 般 若 之 理 如 此 則 
X25n0488_001:0308a18	奉持者當何如乎。微塵世界。形相也。佛真性中一切皆空。故山河大地。皆	奉 持 者 當 何 如 乎 微 塵 世 界 形 相 也 佛 真 性 中 一切皆空 故 山 河 大 地 皆 
X25n0488_001:0309a01	非實相。空處正是實處。佛法如是。非喻煩惱之謂。三十二相。如來感果法	非 實 相 空 處 正 是 實 處 佛 法 如 是 非 喻 煩 惱 之 謂 三十二相 如 來 感 果 法 
X25n0488_001:0309a02	身之相。法身原非耳目所及。故不可得見。此意亦淺近。然比初問色身見	身 之 相 法 身 原 非 耳 目 所 及 故 不 可 得 見 此 意 亦 淺 近 然 比 初 問 色 身 見 
X25n0488_001:0309a03	又進一層矣。言此以見世界微塵佛相。皆無真相。正是般若實相。則能奉	又 進 一 層 矣 言 此 以 見 世 界 微 塵 佛 相 皆 無 真 相 正 是 般 若 實 相 則 能 奉 
X25n0488_001:0309a04	持般若者。其果當何如乎。蓋已逆取較勝身命布施之意也。	持 般 若 者 其 果 當 何 如 乎 蓋 已 逆 取 較 勝 身 命 布 施 之 意 也 
X25n0488_001:0309a05	須菩提。若有善男子善女人。以恒河沙等。身命布施。若復有人。於此經中乃	須 菩 提 若 有 善 男 子 善 女 人 以 恒 河 沙 等 身 命 布 施 若 復 有 人 於 此 經 中 乃 
X25n0488_001:0309a06	至受持四句偈等。為他人說。其福甚多。	至 受 持 四 句 偈 等 為 他 人 說 其 福 甚 多 
X25n0488_001:0309a07	此一節。言奉持般若之報。承上言。所謂般若實義如此。故能奉持者。其福	此 一 節 言 奉 持 般 若 之 報 承 上 言 所 謂 般 若 實 義 如 此 故 能 奉 持 者 其 福 
X25n0488_001:0309a08	德勝于布施身命。葢布施身命者。但能空身命相耳。彼奉持般若者。能空	德 勝 于 布 施 身 命 葢 布 施 身 命 者 但 能 空 身 命 相 耳 彼 奉 持 般 若 者 能 空 
X25n0488_001:0309a09	微塵世界三十二相。則身命其毫末矣。豈但能布施身命者可及哉。奉持	微 塵 世 界 三十二相 則 身 命 其 毫 末 矣 豈 但 能 布 施 身 命 者 可 及 哉 奉 持 
X25n0488_001:0309a10	般若。瞋絕也。故以身命布施較量。亦從其類。或曰。般若何以為瞋絕。凡人	般 若 瞋 絕 也 故 以 身 命 布 施 較 量 亦 從 其 類 或 曰 般 若 何 以 為 瞋 絕 凡 人 
X25n0488_001:0309a11	瞋性只起于有身相。空相者無身。身且無之。何物可瞋。玩下忍辱布施。至	瞋 性 只 起 于 有 身 相 空 相 者 無 身 身 且 無 之 何 物 可 瞋 玩 下 忍 辱 布 施 至 
X25n0488_001:0309a12	于割截身體而不瞋恨。其理自明。故偈曰。苦身勝于彼。希有及上義。苦身	于 割 截 身 體 而 不 瞋 恨 其 理 自 明 故 偈 曰 苦 身 勝 于 彼 希 有 及 上 義 苦 身 
X25n0488_001:0309a13	即瞋絕之謂。然希有第一之上義。又能勝之。則知希有義中。已包瞋絕。故	即 瞋 絕 之 謂 然 希 有 第 一 之 上 義 又 能 勝 之 則 知 希 有 義 中 已 包 瞋 絕 故 
X25n0488_001:0309a14	下文以第一忍辱竝論。	下 文 以 第 一 忍 辱 竝 論 
X25n0488_001:0309a15	爾時須菩提聞說是經。深解義趣。涕淚悲泣而白佛言。希有世尊。佛說如是	爾 時 須 菩 提 聞 說 是 經 深 解 義 趣 涕 淚 悲 泣 而 白 佛 言 希 有 世 尊 佛 說 如 是 
X25n0488_001:0309a16	甚深經典。我從昔來。所得慧眼。未曾得聞如是之經。世尊。若復有人。得聞是	甚深經典 我 從 昔 來 所 得 慧 眼 未 曾 得 聞 如 是 之 經 世 尊 若 復 有 人 得 聞 是 
X25n0488_001:0309a17	經。信心清淨。則生實相。當知是人成就第一希有功德。世尊。是實相者。則是	經 信 心 清 淨 則 生 實 相 當 知 是 人 成 就 第一希有 功 德 世 尊 是 實 相 者 則 是 
X25n0488_001:0309a18	非相。是故如來說名實相。世尊。我今得聞如是經典。信解受持。不足為難。若	非 相 是 故 如 來 說 名 實 相 世 尊 我 今 得 聞 如 是 經 典 信 解 受 持 不 足 為 難 若 
X25n0488_001:0310a01	當來世後五百歲。其有眾生得聞是經。信解受持。是人則為第一希有。何以	當 來 世 後 五 百 歲 其 有 眾 生 得 聞 是 經 信 解 受 持 是 人 則 為 第一希有 何 以 
X25n0488_001:0310a02	故。此人無我相人相眾生相壽者相。所以者何。我相即是非相。人相眾生相	故 此 人 無 我 相 人 相 眾 生 相 壽 者 相 所以者何 我 相 即 是 非 相 人 相 眾 生 相 
X25n0488_001:0310a03	壽者相。即是非相。何以故。離一切諸相。即名諸佛。(八斷持說未脫苦果疑)佛告須菩提。如是如是。若	壽 者 相 即 是 非 相 何 以 故 離 一 切 諸 相 即 名 諸 佛 八 斷 持 說 未 脫 苦 果 疑 佛 告 須 菩 提 如是如是 若 
X25n0488_001:0310a04	復有人得聞是經。不驚不怖不畏。當知是人。甚為希有。何以故。須菩提。如來	復 有 人 得 聞 是 經 不驚不怖 不 畏 當 知 是 人 甚 為 希 有 何 以 故 須 菩 提 如 來 
X25n0488_001:0310a05	說第一波羅蜜。即非第一波羅蜜。是名第一波羅蜜。須菩提。忍辱波羅蜜。如	說 第 一 波 羅 蜜 即 非 第 一 波 羅 蜜 是 名 第 一 波 羅 蜜 須 菩 提 忍 辱 波 羅 蜜 如 
X25n0488_001:0310a06	來說非忍辱波羅蜜。何以故。須菩提。如我昔為歌利王割截身體。我於爾時。	來 說 非 忍 辱 波 羅 蜜 何 以 故 須 菩 提 如 我 昔 為 歌 利 王 割 截 身 體 我 於 爾 時 
X25n0488_001:0310a07	無我相無人相無眾生相無壽者相。何以故。我於往昔節節支解時。若有我	無 我 相 無 人 相 無 眾 生 相 無 壽 者 相 何 以 故 我 於 往 昔 節 節 支 解 時 若 有 我 
X25n0488_001:0310a08	相人相眾生相壽者相。應生瞋恨。須菩提。又念過去於五百世。作忍辱仙人。	相 人 相 眾 生 相 壽 者 相 應 生 瞋 恨 須 菩 提 又 念 過 去 於 五 百 世 作 忍 辱 仙 人 
X25n0488_001:0310a09	於爾所世。無我相無人相無眾生相無壽者相。是故須菩提。菩薩應離一切	於 爾 所 世 無 我 相 無 人 相 無 眾 生 相 無 壽 者 相 是 故 須 菩 提 菩 薩 應 離 一 切 
X25n0488_001:0310a10	相。發阿耨多羅三藐三菩提心。不應住色生心。不應住聲香味觸法生心。應	相 發 阿耨多羅三藐三菩提 心 不 應 住 色 生 心 不 應 住 聲香味觸 法 生 心 應 
X25n0488_001:0310a11	生無所住心。若心有住。則為非住。是故佛說菩薩心不應住色布施。須菩提。	生 無 所 住 心 若 心 有 住 則 為 非 住 是 故 佛 說 菩 薩 心 不 應 住 色 布 施 須 菩 提 
X25n0488_001:0310a12	菩薩為利益一切眾生。應如是布施。如來說。一切諸相。即是非相又說一切	菩 薩 為 利 益 一 切 眾 生 應 如 是 布 施 如 來 說 一 切 諸 相 即 是 非 相 又 說 一 切 
X25n0488_001:0310a13	眾生。則非眾生。(九斷能證無體非因疑)須菩提。如來是真語者。實語者。如語者。不誑語者。不異語者。	眾 生 則 非 眾 生 九 斷 能 證 無 體 非 因 疑 須 菩 提 如 來 是 真 語 者 實 語 者 如 語 者 不 誑 語 者 不 異 語 者 
X25n0488_001:0310a14	須菩提。如來所得法。此法無實無虗。(十斷如遍有得無得疑)須菩提。若菩薩心住於法而行布施。如	須 菩 提 如 來 所 得 法 此 法 無 實 無 虗 十 斷 如 遍 有 得 無 得 疑 須 菩 提 若 菩 薩 心 住 於 法 而 行 布 施 如 
X25n0488_001:0310a15	人入闇。則無所見。若菩薩心不住法而行布施如人有目。日光明照。見種種	人 入 闇 則 無 所 見 若 菩 薩 心 不 住 法 而 行 布 施 如 人 有 目 日 光 明 照 見 種 種 
X25n0488_001:0310a16	色。須菩提。當來之世。若有善男子善女人。能於此經受持讀誦。則為如來。以	色 須 菩 提 當來之世 若 有 善 男 子 善 女 人 能 於 此 經 受持讀誦 則 為 如 來 以 
X25n0488_001:0310a17	佛智慧悉知是人。悉見是人。皆得成就無量無邊功德(此是下章消滅罪業伏脉)(解去聲支解之解如是讀)。	佛 智 慧 悉 知 是 人 悉 見 是 人 皆 得 成 就 無量無邊 功 德 此 是 下 章 消 滅 罪 業 伏 脉 解 去 聲 支 解 之 解 如 是 讀 
X25n0488_001:0310a18	此一節。言奉持以布施為實也。趣。向也涕淚悲泣。因聞般若空相。至于世	此 一 節 言 奉 持 以 布 施 為 實 也 趣 向 也 涕 淚 悲 泣 因 聞 般 若 空 相 至 于 世 
X25n0488_001:0311a01	界身命皆空。故感而生戚。正是須菩提信心實相。後佛語不驚不怖不畏。	界 身 命 皆 空 故 感 而 生 戚 正 是 須 菩 提 信 心 實 相 後 佛 語 不驚不怖 不 畏 
X25n0488_001:0311a02	忍辱布施等謂。正破此意也。第一希有功德。即成佛也。葢般若實相。即是	忍 辱 布 施 等 謂 正 破 此 意 也 第一希有 功 德 即 成 佛 也 葢 般 若 實 相 即 是 
X25n0488_001:0311a03	非相。般若非相。即是離一切相。離一切相。即名諸佛。非第一希有功德而	非 相 般 若 非 相 即 是 離一切相 離一切相 即 名 諸 佛 非 第一希有 功 德 而 
X25n0488_001:0311a04	何。故佛以如是如是許之。而遂即其涕淚悲泣之意以醒之曰。所謂希有	何 故 佛 以 如是如是 許 之 而 遂 即 其 涕 淚 悲 泣 之 意 以 醒 之 曰 所 謂 希 有 
X25n0488_001:0311a05	實相者。必聞是經而不驚不怖不畏者也。何也。葢般若為希有者。非僅能	實 相 者 必 聞 是 經 而 不驚不怖 不 畏 者 也 何 也 葢 般 若 為 希 有 者 非 僅 能 
